what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500460777497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500460778099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500460884354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500460884378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500460886815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500460887583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1500460889150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500460897027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500460906403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500460906953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500460924431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500460932373
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500460979416
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500460979738
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500460980359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500460988205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500460989041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500460996585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500461007556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500461012322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500461042647
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500461048833
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500461049119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500461050486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500461060515
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500461061909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500461065524
