what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500565454606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566137198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500566137225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566208362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566209799
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500566212920
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500566213167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500566215163
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1500566228324
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500566235479
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500566235840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566240128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500566240498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566243490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500566264319
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1500566265289
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1500566266209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566274086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566274831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566299078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566307679
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500566312354
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500566312707
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500566314556
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500566344485
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500566344802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566354998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566356431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500566363466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566364376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566383843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500566383868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566477564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566490073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566490942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566495431
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500566506627
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500566506939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566529391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566535619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500566535645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500566550760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500566553644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500566557616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500566562086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500566592763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566685556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566687374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566688210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500566757734
