what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500720479397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500720485243
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500720487310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720488257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720491821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720498309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720508904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500720511136
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1500720513858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720524371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720525147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500720532311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500720535504
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500720537026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720539546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720549717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500720550542
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500720569298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720602050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720676867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720681692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720682628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500720687436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500720692041
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1500720701003
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1500720701487
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1500720701685
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500720710374
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500720713736
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500720724238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720733192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720782000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720782074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720782099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720784131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720799032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500720799188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500721548131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500721549034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500721591563
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1500721591578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500721592125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500735627771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500735627912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500735629319
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500735629584
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1500735629881
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1500735629881
