what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500020035930
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500020046699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020049371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020050184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.line",1500020050184
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500020058202
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500020063984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500020065376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020076362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020077331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020077924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020084606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020086418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500020091027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500020102677
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500020115593
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500020126204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1500020149468
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1500020151499
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1500020152028
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1500020152316
