what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501228796896
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501228800764
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501228801040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501228805585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501228853719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501228853742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501228854577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501228857112
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1501228863786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501228958696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501228963783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501228964734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501228966858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501228970884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501228980390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501228998936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501229005919
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501229010236
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501229010522
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501229013081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229031520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229033768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501229038058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501229039792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501229042901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229044325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229051391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229052544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229053394
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1501229055014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1501229055045
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1501229055057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229059294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229066064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229068092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501229074274
