what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470250708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501470250735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501470254254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470266138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470280444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470293388
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1501470321112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470322788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470324582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501470331597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501470336827
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1501470339894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470341327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470341919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470346262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470351026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470365189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470370983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470379440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470382967
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501470385103
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501470385422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501470396178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470443725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470446608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470470041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501470484668
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501470522454
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501470522740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501470526926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501474487070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501474488313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501479846226
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501479846253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501479929723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480061194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480061692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480062316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480063387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480071301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480132340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480154739
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1501480183450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480212590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480248398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480248998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501480251787
