what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577305677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577316728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577319325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577341826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501577343005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577353633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577366402
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1501577372025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577372653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577374575
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1501577377179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577378194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577379789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577389207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577393745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501577394094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501577396022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501577397917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501577399975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501577402114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577419202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577427498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577445728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577446460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577449813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577451935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577454261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501577480196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577482924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501577488570
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501577504539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577506631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577511791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577512391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577516397
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501577517211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577519309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577524836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577525858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577542899
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501577543784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577545381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577556740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577556962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577575794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577595194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577596739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577600312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577641721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577642522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577651711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577761487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577865205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501577872717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501578116873
