what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1502025020666
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1502025020667
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1502025020667
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1502025020667
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1502025020668
os,sysinfo,,,"win32",1502025020670
arch,sysinfo,,,"x86_64",1502025020670
ws,sysinfo,,,"win32",1502025020670
locale,sysinfo,,,"zh_CN",1502025020670
processors,sysinfo,,,"4",1502025020670
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1502025020670
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1502025020670
java.specification.name,sysinfo,,,"Java Platform API Specification",1502025020670
java.specification.vendor,sysinfo,,,"Oracle Corporation",1502025020670
java.specification.version,sysinfo,,,"1.7",1502025020670
java.vendor,sysinfo,,,"Oracle Corporation",1502025020670
java.version,sysinfo,,,"1.7.0_79",1502025020670
java.vm.info,sysinfo,,,"mixed mode",1502025020670
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1502025020670
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1502025020670
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1502025020670
java.vm.specification.version,sysinfo,,,"1.7",1502025020670
java.vm.vendor,sysinfo,,,"Oracle Corporation",1502025020670
java.vm.version,sysinfo,,,"24.79-b02",1502025020670
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1502025022195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025022475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025023543
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1502025026992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025028816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025036357
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1502025036367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025042846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025044105
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.performTextSearchWorkspace",1502025044110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025045369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025116920
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502025121860
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1502025122119
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1502025122223
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1502025122224
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1502025122224
