what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422346585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422359468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422360038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422462249
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501422474269
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501422474685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422480518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422482801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501422484781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501422486401
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1501422507983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422509440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422510662
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1501422517449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422519160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501422519862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1501422527348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501422531164
